gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4430782107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188642116	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		IN		West Bengal	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.655955	89.238074	29822.0						2022-11-17T08:34:45	17	11	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	188642116		G Caxton	2023-10-23T09:16:48	CC_BY_NC_4_0	G Caxton	G Caxton			2024-03-26T22:26:11.699Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430548734	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/187056101	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.487153	84.478414	29727.0						2021-11-09T14:50	9	11	2021	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	187056101		ptomasz	2023-10-10T23:09:27	CC_BY_NC_4_0	ptomasz	ptomasz			2024-03-26T22:23:50.367Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430387359	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29900323	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.512887	93.032001	29845.0						2011-02-01	1	2	2011	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	29900323		Rohit Naniwadekar	2019-07-31T05:43:50	CC_BY_4_0	Rohit Naniwadekar	Rohit Naniwadekar			2024-03-26T21:50:06.188Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4420811438	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153791758	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.439611	84.442197	29727.0						2018-09-18T22:12:22	18	9	2018	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	153791758		Jono Dashper	2023-04-07T10:29:30	CC_BY_NC_4_0	Jono Dashper	Jono Dashper			2024-03-26T22:36:15.193Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416999089	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/184972901	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.126007	92.782036	29891.0						2014-04-23T06:00	23	4	2014	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	184972901		Rujuta Vinod	2023-09-26T06:10:01	CC_BY_NC_4_0	Rujuta Vinod	Rujuta Vinod			2024-03-26T23:02:29.776Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416888879	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/184972908	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.034998	92.65713	29891.0						2014-04-23T11:31	23	4	2014	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	184972908		Rujuta Vinod	2023-09-26T06:10:02	CC_BY_NC_4_0	Rujuta Vinod	Rujuta Vinod			2024-03-26T23:20:23.339Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413883851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182474747	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.572449	84.59303	29727.0						2023-09-06T17:15:23	6	9	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	182474747		wuyuxuan	2023-09-09T15:10:19	CC_BY_NC_4_0	wuyuxuan	wuyuxuan			2024-03-26T22:11:05.527Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413834591	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182404301	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.67073	91.030323	29822.0						2023-04-10T06:40	10	4	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	182404301		James Bailey	2023-09-09T01:33:50	CC_BY_NC_4_0	James Bailey	James Bailey			2024-03-26T23:01:39.954Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407284682	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177683280	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.494913	84.310255	29727.0						2023-08-09T17:41:20	9	8	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	177683280		Frederik Leck Fischer	2023-08-10T16:03:14	CC_BY_NC_4_0	Frederik Leck Fischer	Frederik Leck Fischer			2024-03-26T22:12:04.977Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177393671	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177783347	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.519792	84.298808	29727.0						2023-08-09T17:41:20	9	8	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	177783347		Frederik Leck Fischer	2023-08-11T06:20:39	CC_BY_NC_4_0	Frederik Leck Fischer	Frederik Leck Fischer			2024-03-26T22:19:12.754Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177240126	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177783055	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.488153	84.266293	29727.0						2023-08-09T17:18:36	9	8	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	177783055		Frederik Leck Fischer	2023-08-11T06:14:50	CC_BY_NC_4_0	Frederik Leck Fischer	Frederik Leck Fischer			2024-03-26T22:19:36.482Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177089843	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178280604	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.590031	84.325334	29727.0						2017-11-29T13:41:09	29	11	2017	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	178280604		awjbartlett	2023-08-13T23:43:53	CC_BY_NC_4_0	awjbartlett	awjbartlett			2024-03-26T22:17:05.859Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176951909	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177782978	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.424126	84.240143	29727.0						2023-08-09T16:42:29	9	8	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	177782978		Frederik Leck Fischer	2023-08-11T06:14:13	CC_BY_NC_4_0	Frederik Leck Fischer	Frederik Leck Fischer			2024-03-26T22:21:51.616Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171630626	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/175000580	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.422228	84.213429	29727.0						2023-07-25T18:46:47	25	7	2023	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	175000580		xavier479	2023-07-26T08:25:40	CC_BY_NC_4_0	xavier479	xavier479			2024-03-26T22:47:36.920Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165928747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174720643	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.48031	84.596797	29727.0						2017-03-15T19:32	15	3	2017	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174720643		Max Baumgarten	2023-07-24T17:46:26	CC_BY_NC_4_0	Max Baumgarten	Max Baumgarten			2024-03-26T22:57:41.039Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165907584	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174720634	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.559996	84.435514	29727.0						2017-03-15T19:32	15	3	2017	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174720634		Max Baumgarten	2023-07-24T17:46:24	CC_BY_NC_4_0	Max Baumgarten	Max Baumgarten			2024-03-26T22:47:40.820Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165870813	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174288367	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.570276	84.263369	29727.0						2010-10-11T04:35	11	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174288367		Adam Mallon	2023-07-22T15:40:18	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:47:49.873Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165823801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174288376	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.470776	84.016388	29727.0						2010-10-11T20:03	11	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174288376		grigorenko	2023-07-22T15:42:35	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:47:02.875Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165757538	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174295148	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.576509	84.225832	29727.0						2010-10-12T05:02	12	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174295148		Adam Mallon	2023-07-22T16:14:55	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:50:52.274Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165744953	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174295153	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.50525	84.388586	29727.0						2010-10-12T05:11	12	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174295153		Adam Mallon	2023-07-22T16:14:56	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T23:24:31.016Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165685975	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174295154	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.594033	84.355835	29727.0						2010-10-12T05:20	12	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174295154		Adam Mallon	2023-07-22T16:14:56	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:47:27.668Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165558183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174280112	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.56541	84.394763	29727.0						2010-10-10T05:00	10	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174280112		Adam Mallon	2023-07-22T14:56:20	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:48:27.534Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165348733	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174280108	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.516493	84.136164	29727.0						2010-10-10T04:47	10	10	2010	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	174280108		Adam Mallon	2023-07-22T14:56:19	CC_BY_NC_4_0	Adam Mallon	Adam Mallon			2024-03-26T22:50:51.665Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4154008810	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544129	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.596295	84.22037	29727.0						2009-11-20T03:57	20	11	2009	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544129		Royle Safaris	2023-07-07T12:23:44	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:16:28.131Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153991042	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544152	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.471291	84.348883	29727.0						2022-11-25T18:27	25	11	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544152		Royle Safaris	2023-07-07T12:23:51	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:22:02.415Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153988220	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544112	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.573838	84.264914	29727.0						2022-05-03T03:25	3	5	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544112		Royle Safaris	2023-07-07T12:23:42	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:22:02.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153955815	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544128	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.594411	84.264543	29727.0						2018-05-13T10:24	13	5	2018	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544128		Royle Safaris	2023-07-07T12:23:44	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:49:31.127Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153955156	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544153	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.423292	84.365907	29727.0						2022-11-25T18:27	25	11	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544153		Royle Safaris	2023-07-07T12:23:52	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:18:58.454Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153954157	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171543121	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.46825	84.225928	29727.0						2022-05-08T05:31	8	5	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171543121		Royle Safaris	2023-07-07T12:14:00	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:17:11.434Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153940950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544120	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.594663	84.356945	29727.0						2022-05-04T00:43	4	5	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544120		Royle Safaris	2023-07-07T12:23:43	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:18:31.390Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153901739	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544160	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.498889	84.366507	29727.0						2022-11-25T18:28	25	11	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544160		Royle Safaris	2023-07-07T12:23:54	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:18:31.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153891451	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544124	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.45777	84.391204	29727.0						2018-05-09T10:08	9	5	2018	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544124		Royle Safaris	2023-07-07T12:23:44	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:49:36.554Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153879712	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544108	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.540702	84.299962	29727.0						2011-11-17T11:37	17	11	2011	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544108		Royle Safaris	2023-07-07T12:23:41	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:35:04.615Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153875547	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171543124	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.433308	84.220809	29727.0						2022-05-02T03:57	2	5	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171543124		Royle Safaris	2023-07-07T12:14:01	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T23:25:55.056Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153790672	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171544147	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis		SPECIES	Rhinoceros unicornis Linnaeus, 1758	Rhinoceros unicornis		NP		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.410403	84.232454	29727.0						2022-11-25T18:28	25	11	2022	5220113	5220113	HUMAN_OBSERVATION	iNaturalist	Observations	171544147		Royle Safaris	2023-07-07T12:23:50	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-03-26T22:35:04.381Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
